tweet_id,text,author,created_at,favorite_count,retweet_count,language
2080957560799342806,"Sonam Wangchuk released a video alleging harassment at Safdarjung Hospital before his transfer to Medanta. Hospital officials clarified the clip was shot in a restricted area before they received the High Court's written transfer order.
#DTNext #SonamWangchuk #Delhi #CJP #Protest https://t.co/r9OHpvRht0",dt_next,Sat Jul 25 10:05:19 +0000 2026,0,0,en
2080957102114427064,"Be Abhijeet Dipke

-&gt; born in Aurangabad on 29 September 1995
-&gt; worked in Delhi CM Office communications
-&gt; was applying for US jobs in 2026
-&gt; saw CJI’s “cockroach” remark on 15 May
-&gt; launched Cockroach Janta Party on 16 May 2026
-&gt; CJP got thousands of sign-ups within days
-&gt; https://t.co/EdEImgDT0T",aaakasei,Sat Jul 25 10:03:30 +0000 2026,0,0,en
2080957050524487868,"@ShekharGupta @abhijeet_dipke @BhardwajAnanya Grok: The question of who started the violence during the July 2026 CJP/NEET paper-leak protests at Jantar Mantar in Delhi is disputed, with competing claims from both sides and no definitive independent adjudication available in public reports.
On or around 20 July 2026, the",dravirmani,Sat Jul 25 10:03:17 +0000 2026,0,0,en
2080956623221346522,"@Nithiskumar_ True. 

But FYI, u have clearly mentioned the external influence (dmk) hijacking cjp protest in TN.

Please also do mention the same that happened in Delhi too

(Lgbt, hitting police, damaging public property, umar khalid, article 370)",lost8n,Sat Jul 25 10:01:35 +0000 2026,1,0,en
2080956449014845507,Watch | Moment when CJP learned about Dharmendra Pradhan's resignation https://t.co/NLDmp9hdBN,vijaysinghparis,Sat Jul 25 10:00:54 +0000 2026,0,0,en
2080956119707800014,"🚨 Education Minister Dharmendra Pradhan Resigns

But CJP &amp; Abhijit Dipke refuses to end the protest citing unmet demands. On July 20, three demands were made by them but now a new demand has been added a public apology from the RAF &amp; Delhi Police. https://t.co/f3o7hOd8MO",Geopolitalk1,Sat Jul 25 09:59:35 +0000 2026,0,0,en
2080956071456432390,"I was offered money, flight tickets to join CJP protest in Delhi: Actress Akansha
https://t.co/MfKzzgtLyS
 -via inshorts https://t.co/4kDWe8a5k2",amritabhinder,Sat Jul 25 09:59:24 +0000 2026,12,1,en
2080955692614336909,"#Dharmendrapradhan resigns as the #Educationminister 

This comes after intensified protest at Jantar Mantar. The resignation letter also highlights that the foreign elements involved might destroy their career, hence the resignation 

#cjp #studentprotest #delhi #jantarmantar",revati_hingwe,Sat Jul 25 09:57:54 +0000 2026,0,0,en
2080955403652010491,"JUST IN | Protesters gathered in Jantar Mantar celebrate with the 'Chak De India' song.
 - @ikasnik reports
Read live updates here: https://t.co/GmC7bVDFyL",the_hindu,Sat Jul 25 09:56:45 +0000 2026,81,6,en
2080955233841406441,"'Congratulations to the entire country on Dharmendra Pradhan’s resignation. Big win for democracy,' says former Delhi CM Arvind Kejriwal.

Union education minister Dharmendra Pradhan on Saturday tendered his resignation amid the ongoing protests over the NEET paper leak.

Track https://t.co/D6cCnOOMN3",timesofindia,Sat Jul 25 09:56:04 +0000 2026,211,33,en
2080955198726660327,"CJP Anti Nationals Protestors!!!

They won't stop this 

They ll Plan add more and more

Why means they are not NEET Solutions,, they all are Anti Nationals, Anti Terrorist 

So Delhi protest arrest Everybody and arrest Abhijeet Dipke 

Upcoming - Kindly make the Internal https://t.co/QSbYY0qkCt",War_crazy44,Sat Jul 25 09:55:56 +0000 2026,0,0,en
2080954990227841203,"@mandeeppunia1 Jantar Mantar Protest: ""Food and water being stopped', says CJP spokesperson Saurav Das in heated argument with Delhi Police.

#JantarMantarProtest #CJP",_AAhmed004,Sat Jul 25 09:55:06 +0000 2026,0,0,en
2080954954890854472,"After Pradhan’s resignation :

- gendu generation can’t monetise further on chhapri cockroach jhatu party (CJP) protest 

- end of Dikpe’s career 

- deep state’s regime change plan foiled 

- PM Modi won hearts again by his apology video and finally his resignation 

- fake",VivaciousStree,Sat Jul 25 09:54:58 +0000 2026,14,4,en
2080954703270080587,"CJP is celebrating the resignation of India's Education Minister, Dharmendra Pradhan. Yet it says the protest will not end until its other demands are met:

₹1 crore in compensation for the families of students who died by suicide.
A public apology from the Delhi Police.
Action https://t.co/22ORhffIY0",Arysangwan,Sat Jul 25 09:53:58 +0000 2026,2,0,en
2080954455118504153,"The Cockroach Janta Party (CJP) welcomed the resignation of India's Education Minister, #DharmendraPradhan but clarified that their demonstrations will continue. The organization announced that the protest will only end once the government fulfills their remaining conditions: https://t.co/e1z02vA2Kn",BharatKaDevansh,Sat Jul 25 09:52:59 +0000 2026,3,0,en
2080954442120065196,"CJP updates its demand list after Dharmendra Pradhan tenders his resignation, says won’t end protest until there is:

 — Rs 1 Cr compensation to the families 
#NEET aspirants who committed suicide

— public apology from Delhi Police &amp; RAF

— Assurance of no action against",dhairyam14,Sat Jul 25 09:52:55 +0000 2026,0,0,en
2080954237014704563,@SHRao19 The arrests of the criminals attending the CJP protest is going on... there are 2500+ goons now on Delhi Police radar....,SadhaMaanus,Sat Jul 25 09:52:07 +0000 2026,1,0,en
2080953729608568941,"Education minister resigned...good!

What about accountability of students beaten mercilessly by Delhi police and civil clothes goons? One teen even died :(

#Delhi #protest #cjp #students #laathicharge #pelletguns #accountability @CJP_for_India @PMOIndia @INCIndia @BJP4India",SR_Waghle,Sat Jul 25 09:50:06 +0000 2026,0,0,en
2080953566119014419,"As Union Education Minister Dharmendra Pradhan resigns amid the ongoing NEET protest row, what could be discussed between CJP and the government in the third round of talks?

@SardesaiRajdeep shares his views on the developments.

#Delhi #NEETPaperLeakCase #DharmendraPradhan https://t.co/YbSggf39AL",IndiaToday,Sat Jul 25 09:49:27 +0000 2026,64,6,en
2080953281141227652,"🚨 NIHANG SIKHS CONFRONT ABHIJEET DIPKE AT DELHI PROTEST.

A group of Nihang Sikhs has publicly warned Cockroach Janta Party leader Abhijeet Dipke after a tense exchange at the Jantar Mantar protest site in New Delhi. They accused Dipke of insulting Sikh traditions and https://t.co/bEVAonRsiL",tcf_updates,Sat Jul 25 09:48:19 +0000 2026,1,1,en
2080952887266447824,"@Sanjay_Dixit 1. Kishan Protest 
2. Shaheen Bagh 
3. Delhi Riots 
Now CJP .

I  feel Modi is done now . he needs to pass the baton to Amit Shah ji and Yogi ji .

Resignation is not wrong but the timing is wrong and he  ultimately surrenders to streets not genuine students 🙏",DCIOPMO,Sat Jul 25 09:46:45 +0000 2026,7,0,en
2080952833860591813,"understood the value of the country and the lives of the girl students after a long time, but it is good that you are resigning from this post।
Jai Hind 🇮🇳 
@dpradhanbjp 
@narendramodi 
@CJP_for_India 

#Cjp #BJP 
#viral
#Protest 
#delhi
#Studentmovement https://t.co/r2SWkXypYE",RoshwalNikhil,Sat Jul 25 09:46:32 +0000 2026,1,0,en
2080951242348507491,"Win democracy 
#jantarmantar #delhi #protest #cjp",AhrarSaifi,Sat Jul 25 09:40:13 +0000 2026,0,0,en
2080951150552261006,Jantar Mantar protest LIVE: Dharmendra Pradhan tenders resignation as Union Education Minister - https://t.co/hog8veHIIA For the best experience read this on The Hindu App. https://t.co/89kNNVry1X. Arun jatley laid this road.,Ko6Venkataraman,Sat Jul 25 09:39:51 +0000 2026,1,0,en
2080951065592389692,"#BREAKING Delhi| After Union Education Minister Dharmendra Pradhan shared a letter stating that he has submitted his resignation to Prime Minister Narendra Modi, CJP founder @abhijeet_dipke 

“Dharmendra Pradhan has resigned. This proves that if you do not get scared or bow down https://t.co/oybuRBHrCw",shiningindnews,Sat Jul 25 09:39:30 +0000 2026,2,1,en
2080950716286583268,"Now the real game starts .CJP , Urban Naxals, Congress ,SP got what they wanted. Looks so. But ideally now they are clueless and Shah and Delhi Police will start their game and lock up if protest continues and most of them willbe in jail. BJP And Modi wins 2029. CJP  is looser.",harrywakh,Sat Jul 25 09:38:07 +0000 2026,0,0,en
2080950448635424980,"Civil society in India is not down and out - All amongst us NGO-types who have shut up for fear of govt action, take a cue from these youngsters! CJP Protest in Delhi Live Updates: Dharmendra Pradhan resigns as Union Education Minister https://t.co/z66evgwjOq",chikikothari,Sat Jul 25 09:37:03 +0000 2026,27,7,en
2080950436463321184,"A complete educational reform is next demand of this protest. We MUST demand COMPLETE EDUCATIONAL REFORM.

#CJP #Protest #Delhi #RESIGN_MODI",Bharatiya_100,Sat Jul 25 09:37:00 +0000 2026,0,0,en
2080950436320952760,"Modi has given legitimacy to CJP. It opens the doors to CJP contesting elections. Absolute harakiri by Modi &amp; Co. It happens when you don't have a ground level feedback mechanism. The protest was losing steam. Except Delhi, it was a non-starter in other States.",AmitDahal,Sat Jul 25 09:37:00 +0000 2026,25,6,en
2080950090181833161,"CJP founder Abhijeet Dipke says, “We have done it. Dharmendra Pradhan has resigned.”

LIVE updates👇🏼
https://t.co/1gGWUNwBN3 https://t.co/m3ebCLVuQf",IndianExpress,Sat Jul 25 09:35:38 +0000 2026,124,14,en
2080950044296093783,"Day 5 | CJP protest | Tamilnadu #BanNEET
#NEET #Delhi #CJP #JantarMantar #DharmendraPradhan #Modi #Politics #Jananayagan #Vijay #TVK https://t.co/uloQB7NkzK",vinavu,Sat Jul 25 09:35:27 +0000 2026,1,0,en
2080949131070050370,"Union Education Minister Dharmendra Pradhan has resigned amid the ongoing NEET protest row.

@PoojaShali reports from Constitution Club, where CJP and the government are scheduled to meet.

#Delhi #NEETPaperLeakCase #DharmendraPradhan #StudentProtest #Education #ITVideo | https://t.co/Fi94Dj5N9F",IndiaToday,Sat Jul 25 09:31:49 +0000 2026,13,1,en
2080948892636733930,"#Congress leader #AdhirRanjanChowdhury said the government's decision to seek #DharmendraPradhan's resignation came under sustained public pressure following the student movement led by #RahulGandhi.

#CockroachJantaParty #CJP #Delhi #DelhiPolice #Protest #StudentProtest",abhijitnow,Sat Jul 25 09:30:52 +0000 2026,0,0,en
2080948711220244549,Delhi le protest should end...inga CJP poidum as they got what they need. Poraligal enna seyya pogirargal😂 https://t.co/OMxkxr4ZIq,vinoplays,Sat Jul 25 09:30:09 +0000 2026,0,0,en
2080948610242589019,"So central education minister emresigns - now cjp guys won as per their demand in Delhi

Now back to Tamilnadu kothus : till Neet get banned don’t come back to home from protest place

Pls stay there and protest guyssss",Mskvw08,Sat Jul 25 09:29:45 +0000 2026,1,0,en
2080947852088688904,"BREAKING:

Education Minister @dpradhanbjp Resigned. 

#CJP Delhi Protest wins❤👏🏻",ItsVishhnu,Sat Jul 25 09:26:44 +0000 2026,0,0,en
2080947721071169894,"@Xityouerg @OGprasanna What CJP Delhi is protesting is with a valid motive

1. Fair NEET
2. Resignation 
3. Justice for the injured students

Which doesnt need UNION LIST / CONCURRENT LIST

What proxy CJP TN wants is BAN NEET which is useless with protest",thalapa13332131,Sat Jul 25 09:26:13 +0000 2026,0,0,en
2080947272364552655,"@ANI 🚨 BREAKING: Union Education Minister Dharmendra Pradhan (@dpradhanbjp) resigns.

》Now comes the main point, as the resignation is tendered will CJP (@Cockroachisback) will end their so called Protest?

》Abhijeek Dipke (@abhijeet_dipke), Saurav Das (@SauravDassss) and Ashutosh https://t.co/OhDoPRN1aj",NileshHW,Sat Jul 25 09:24:26 +0000 2026,1,2,en
2080947074468626801,"Thank you Dharmendra Pradhan Ji, I hope CJP will end protest and vacate Jantar Mantar. Delhi will be brought back to Normal life.
Feud upmof these protests 
#DharmendraPradhan",GaganGulati328,Sat Jul 25 09:23:39 +0000 2026,0,0,en
2080947021842628653,"You must bro. With you.... Full support to cjp protest in lucknow....
Yogi ji is waiting.......just remember lucknow is not Delhi",hiraj13,Sat Jul 25 09:23:26 +0000 2026,7,0,en
2080946791118463070,"CJP Protest News LIVE Updates: Education Minister Dharmendra Pradhan resigns; Delhi Metro curbs continue &amp; other top developments
https://t.co/ssbS4uNASc",ETNOWlive,Sat Jul 25 09:22:31 +0000 2026,5,0,en
2080946751973072903,"A new era begins as Dharmendra Pradhan resign. It takes lots of guts to stand against this government. Congratulations to every GenZ who stood tall for their demands ... 

#CJP #delhi #protest",jainkishan9,Sat Jul 25 09:22:22 +0000 2026,0,0,en
2080946403703226461,"#India: Jantar Mantar protest LIVE: Dharmendra Pradhan resigns as Union Education Minister
https://t.co/JgZkbdHWTw via @the_hindu",Meerasrini,Sat Jul 25 09:20:59 +0000 2026,8,4,en
2080946390327529978,"Cockroach Janta Party alleges illegal detention of youths by Delhi Police, warns of protest at police headquarters

#CJP #IllegalDetention #Youths #DelhiPolice #PoliceHeadquarters #protest https://t.co/eABBRmoroI",KhabriIndia,Sat Jul 25 09:20:56 +0000 2026,0,0,en
2080946313999577167,"Huge victory! 💥🔥 

Huge respect to the students, CJP, and Sonam Wangchuk for standing strong through days of protest. 

Hoping the rest of their demands are met so this turns into an even bigger milestone movement! 🤍

#NEET #JantarMantar #Protest #Delhi https://t.co/Tan7dq48or",AshisNOT_here,Sat Jul 25 09:20:38 +0000 2026,2,0,en
2080945672480850181,"18 Delhi Metro stations remain shut for fourth straight day amid CJP protest
 https://t.co/6Bxe6OUK2J",TweetsByFACT,Sat Jul 25 09:18:05 +0000 2026,0,0,en
2080945291688300800,"victory 🙌🏿 #BIGVICTORY 

#resign #protest #cjp #win #delhi 
@dhruv_rathee https://t.co/db9mY8Vk2L",kaifu_21,Sat Jul 25 09:16:34 +0000 2026,2,0,en
2080945037458936170,18 Delhi Metro stations remain shut for fourth straight day amid CJP protest https://t.co/pM2B1nuRAC,mpostdigital,Sat Jul 25 09:15:33 +0000 2026,0,0,en
2080944984317214727,"Jantar Mantar protests LIVE: Dharmendra Pradhan resigns as Union Education Minister

Updated - July 25, 2026 02:41 pm IST @the_hindu 

https://t.co/zg2lbR3hfu #Resignation #DharmendraPradhan https://t.co/G0p7k6ovGF",PetitionIssue,Sat Jul 25 09:15:21 +0000 2026,2,1,en
2080944868684354003,Reality of Delhi CJP Protest NEET Paper Leak Behaviour of these People https://t.co/VSNZclWTHe,TandavAcharya,Sat Jul 25 09:14:53 +0000 2026,0,0,en
2080944743203418183,"DHARMENDRA PRADHAN RESIGNS 💥
NOW WAITING FOR CJP @abhijeet_dipke @SauravDassss to demand resignation of Ministers in PUNJAB AND KARNATAKA for exam frauds / leaks

HOPE YOU ARE NEUTRAL 👀

#neetug #cjp #punjab #jantarmantar #CJP #karnataka #delhi #protest .",ThinkingMan321,Sat Jul 25 09:14:23 +0000 2026,1,0,en
2080944437920961023,"### Protecting the Sanctity of Student Protests: A Blueprint for Genuine Dissent
To the leadership of the CJP and all movement organizers: If this agitation is truly for the future of our youth and students, accountability and absolute transparency must begin from within.

**If",animatedperson,Sat Jul 25 09:13:10 +0000 2026,1,1,en
2080944190150869201,"Education minister #DharmendraPradhan submits his resignation after CJP protest takes over the nation. 

#CJPprotest #delhi #absoluteindianews https://t.co/A9ZJ0msqDU",AbsoluteIndNews,Sat Jul 25 09:12:11 +0000 2026,1,1,en
2080944132747604336,"#Dharmendrapradhan, India's Education Minister, resigned after huge protests against him in New Delhi following paper leaks. 🙌 #CJParty #NeetPaperLeak #NEETExamProtest #Neet #cjp #Protest https://t.co/lLpiULwjpt",theshekharvoice,Sat Jul 25 09:11:57 +0000 2026,0,0,en
2080944061641621900,"Delhi: Latest visuals from Jantar Mantar, where CJP (Cockroach Janta Party) continues its protest.
#CJPprotest
#StudentProtest https://t.co/sfCKTKd4wo",yadavrinku2025,Sat Jul 25 09:11:41 +0000 2026,0,0,en
2080943565094719703,"🚨 Dharmendra Pradhan has resigned as Education Minister.

Considering the chaos, violence and repeated clashes surrounding the CJP protest at Jantar Mantar over the past five days, this decision is absolutely right. 👏

Now the protesters have no excuse left to continue sitting https://t.co/rwHaRMtuar",udaykumarroy,Sat Jul 25 09:09:42 +0000 2026,1,1,en
2080943501358092514,"He Resigned !
More power to the students 💪

#cjp #cockroachisback #dharmendrapradhan #resigned #protest #jantarmantar #delhi #sonam #dipke",sujal_ll,Sat Jul 25 09:09:27 +0000 2026,1,0,en
2080943278330102019,"Finally education minister Pradhan resigned. All the hardwork of protesters from students to parents, to activists, to oppositions, finally paid off. 
Thanks to almighty God.

https://t.co/iW0Zka159q",manjunath640,Sat Jul 25 09:08:34 +0000 2026,0,0,en
2080943044900372915,"This is how a Delhi girl with a high body count 
explains Dharmendra Pradhan at the CJP protest 
#DharmendraPradhan https://t.co/b9Jkh0YFjB",imsurya07ssr,Sat Jul 25 09:07:38 +0000 2026,2,1,en
2080942995600560414,"Dharmendra Pradhan, finally resigned. #cjp #resigned #protest #delhi #dpresign https://t.co/SRPV5Sre7K",CJP_GAYA_JI,Sat Jul 25 09:07:26 +0000 2026,0,0,en
2080942883235147878,"CJP Jantar Mantar Protest Live Updates: Union education minister Dharmendra Pradhan resigns
 https://t.co/XoX6PYTcLx
Download the TOI app now:
https://t.co/BYcPhmmxh3",pawanTOI,Sat Jul 25 09:07:00 +0000 2026,0,0,en
2080942487108231440,"Dharmendra Pradhan resigns amid mounting CJP protest pressure
https://t.co/1zmkbNgkRy

Follow the Indian Express for Live Updates",IndianExpress,Sat Jul 25 09:05:25 +0000 2026,59,9,en
2080942445261738004,End of CJP protest in Delhi,NaviinRF,Sat Jul 25 09:05:15 +0000 2026,0,0,en
2080940917356462389,"Delhi Police has claimed that Pakistan-operated social media accounts circulated AI-generated content, deepfake videos and edited visuals related to the ongoing CJP protest. According to DCP Central Rohit Rajbir Singh, over 400 such handles have been identified and blocked for https://t.co/N3TG3beOlc",TheDailyJagran,Sat Jul 25 08:59:11 +0000 2026,0,0,en
2080940827237621952,"Cockroach Janta Party alleges illegal detention of youths by Delhi Police, warns of protest at police headquarters

Read @ANI Story |
https://t.co/uSNTERNXrc

#CJP #IllegalDetention #Youths #DelhiPolice #PoliceHeadquarters #protest https://t.co/c6Bg1yKzpw",ani_digital,Sat Jul 25 08:58:49 +0000 2026,27,4,en
2080940400517558406,"Delhi: CJP spokesperson Saurav Das sat on a dharna after alleging that Delhi Police stopped food and water supplies at the protest site.

He says, ""Access to clean water and food is a basic human right. Is Delhi Police trying to deprive people of food and water? Delhi Police https://t.co/pnZg0lZYjA",ians_india,Sat Jul 25 08:57:08 +0000 2026,4,1,en
2080939539539927278,"@amitmalviya ""Back the protest"" ???

Kejriwal - Deep State's Agent behind the CJP Creation n Protest and Sonia Gandhi had directed GoI not to post out then IRS Serving Officer Kejriwal out of Delhi for 20 yrs.
There is ""Not to think ahead but to do task given by Deep State"" for its Agents.",rajpurbhayan,Sat Jul 25 08:53:42 +0000 2026,0,0,en
2080939416978371000,"Not everyone joined the protest. Some fed it. From full meals to protein drinks, Delhiites, Gurudwaras and local businesses kept students going. The support was so overwhelming that CJP appealed to people to stop sending food for the day https://t.co/aRlqfnemko",DelhiTimesTweet,Sat Jul 25 08:53:13 +0000 2026,0,0,en
2080939276142026847,"@Cockroachisback @CJP_for_India can anyone tell the procedure and location that i can send some food from swiggy and zomato to the people who are protesting?
I am from U.P want to help them , even everyone else should do same.
#protest #delhi #cjp",mohdtaha384,Sat Jul 25 08:52:40 +0000 2026,0,0,en
2080938931936539033,"Farmers to join Jantar Mantar protest on July 27; CJP plans legal action against police @Cockroachisback #protest #jantarmantar #cjp_पार्टी 
https://t.co/Qyo0Ezp5K5",thedeljunction,Sat Jul 25 08:51:18 +0000 2026,0,0,en
2080938586568896936,"@ramanmann1974 This is good news for genuine farmers. The last time the farmers blockade &amp; riot happened  in Delhi, Wheat production went up by 25% in Punjab &amp; Haryana. How much is paid per goon to protest in Delhi? @SauravDassss #CJP",InvestKrish,Sat Jul 25 08:49:55 +0000 2026,0,0,en
2080938532148052374,"@unfazed_cali The same hijabis and are in active mode in cjp protest. 
Their hindu bf did not support them when they were beaten by Delhi police in Jamia. 
But the same hijabis are fully supporting their hindu bf in cjp. 
His hindu bf will again vote bjp to power to tighten hijabis brothers.",Freedome1963,Sat Jul 25 08:49:42 +0000 2026,0,0,en
2080938326429937741,@Cockroachisback CJP volunteers need to check the food percel coming to protest site thoroughly. There should not be entered/encourage any suspicious person/percel into the protest site. Delhi police are under tremendous pressure to protect protester as well as capital of india also.,RRRout73,Sat Jul 25 08:48:53 +0000 2026,0,0,en
2080937995977605312,"Watch | Delhi Police held a press conference on the ongoing Cockroach Janata Party (CJP) protest.

DCP Central Rohit Rajbir Singh said, ""Our investigation has revealed that some social media accounts operated from Pakistan are spreading fake content related to the protest. So https://t.co/bSuMsP1IPR",uniindianews,Sat Jul 25 08:47:34 +0000 2026,0,0,en
2080937866813956109,"🎯Delhi Police: A protest has been going on at Jantar Mantar for the past several weeks by the Cockroach Janata Party. Information on social media goes viral very quickly, but not every post, video, or photo is necessarily accurate. It is extremely important to fact-check any https://t.co/Dcwhve0kBg",NEWSDAILY123,Sat Jul 25 08:47:04 +0000 2026,0,0,en
2080937838376607845,"#InPics: Bengaluru, Chennai, Mumbai, Kolkata - Student Protests Move Beyond Delhi

Read more: https://t.co/TQIYASooXi https://t.co/yxr4EXUeMH",ndtv,Sat Jul 25 08:46:57 +0000 2026,240,20,en
2080937590761648298,"Who is behind the CJP Protest?

#NEETExamProtest #cjp #delhi  https://t.co/JZ8bP9vk6U",DharmaShield,Sat Jul 25 08:45:58 +0000 2026,7,3,en
2080937549472883195,"@MeghUpdates These miscreants needs belt treatment from delhi police asap, enough is enough there’s huge difference between creating ruckus and protesting, everybody knows that the CJP protest has been already hijacked and what’s going on
DELHI POLICE LATH BAJAO !! 🔥",Ayush_sharmaIND,Sat Jul 25 08:45:48 +0000 2026,1,0,en
2080937300792644063,"CJP protest LIVE updates: Minutes after Delhi Police presser, tear gas shells fired at Jantar Mantar protesters https://t.co/rzYzqwj7IQ",thetribunechd,Sat Jul 25 08:44:49 +0000 2026,1,0,en
2080936726542143678,how come there is always an intelligence failure to gauge the protests be it this on or the farmers protest https://t.co/p7InqPGunx,devangvisaria,Sat Jul 25 08:42:32 +0000 2026,1,0,en
2080935834312929597,"Next time the so-called Delhi-Dilli crowd claims they're more elite or better than the Mumbai or Bengaluru crowd, just show them the videos from this CJP protest. An educated crowd behaving like absolute dehats chapri, foul-mouthed, and displaying gutter-level sophistication.",Sharanyashettyy,Sat Jul 25 08:38:59 +0000 2026,128,35,en
2080935701550362935,"Delhi: CJP Spokesperson Saurav Das says, ""On July 26th, Sunday, we have declared that all people across the country, in their respective villages and cities, will take out a peaceful candle march. Every youth who is a victim of this system, every student who is suffering because https://t.co/UkshV5aU1F",DynamiteNews_,Sat Jul 25 08:38:27 +0000 2026,1,0,en
2080934412829778240,"Delhi: CJP Spokesperson Saurav Das says, ""On July 26th, Sunday, we have declared that all people across the country, in their respective villages and cities, will take out a peaceful candle march. Every youth who is a victim of this system, every student who is suffering because https://t.co/c5zGwIunIq",ians_india,Sat Jul 25 08:33:20 +0000 2026,5,0,en
2080934335801328003,"@DelhiPolice @Cockroachisback @AshutoshRanka The CJP has demanded that the Delhi Police immediately stop detaining, intimidating or preventing citizens from reaching Jantar Mantar, alleging that an atmosphere of ""fear and siege"" has been created around the protest site.

@Cockroachisback #CJPprotest @SauravDassss https://t.co/Y1cNJ3FzJM",NewIndianXpress,Sat Jul 25 08:33:02 +0000 2026,0,0,en
2080933995387486317,"A video from the ongoing CJP student prøtest at Jantar Mantar, New Delhi, has gone viral, showing an elderly man in a wheelchair rebuking prøtesters raising anti-Prime Minister Narendra Modi slogans. The man defended PM Modi, calling him an honest leader and objecting to slogans https://t.co/MCYAZio1nb",LogicalIndians,Sat Jul 25 08:31:41 +0000 2026,0,0,en
2080933574061027336,"Late-night videos from Jantar Mantar show music and dancing at the ongoing CJP student protest, sparking debate across social media.

#JantarMantar #Delhi #CJP #CockroachJantaParty #StudentProtest #DelhiProtest #YouthProtest https://t.co/vvc2uO2wiP",Manchh_Official,Sat Jul 25 08:30:00 +0000 2026,0,0,en
2080933184427167765,"Dear parents,

Please keep an eye on your children.

&gt; Where are they going?
&gt; Why are they going?
&gt; What are they going to do?
&gt; Who are they going with?

You should have all this information.

Seeing the videos that have been surfacing from the Cockroach Janta Party protest at https://t.co/SPRiXATuoz",HCP_2026,Sat Jul 25 08:28:27 +0000 2026,69,20,en
2080932892205867402,"No Death Occured During 20th July CJP Protest By Police Action

~ Delhi Police

#DelhiPolice #CJPRiots #JantarMantarUpdates https://t.co/sNKS3iF08o",IndiaStrikes_,Sat Jul 25 08:27:18 +0000 2026,0,0,en
2080932755463106934,"VIDEO | On CJP protest in Delhi, DCP Rohit Rajbir Singh says, ""A politician posted a video on social media at night claiming that the Central government was preparing for a crackdown on protesters at Jantar Mantar. The video created fear, confusion, and panic among the public. https://t.co/6N3FMahOra",PTI_News,Sat Jul 25 08:26:45 +0000 2026,13,2,en
2080932665125920796,Real Journalism Aura Presents At New Delhi Jantar Mantar . Cjp protest. https://t.co/IqUqphDMeC,DurgaHaris86016,Sat Jul 25 08:26:23 +0000 2026,0,0,en
2080931963133968492,"Previously, Elvish also took to his X account and condemned violence during protests in New Delhi.

#ElvishYadav #X
 
https://t.co/ruH0bnitPq",CNNnews18,Sat Jul 25 08:23:36 +0000 2026,15,1,en
2080931634136658041,"Big Update on CJP and Jantar Mantar Protest

A major revelation has emerged through the FRS (Facial Recognition System).
More than 2,500 individuals with criminal backgrounds were identified among those present at Jantar Mantar.
Criminal elements allegedly infiltrated the crowd https://t.co/y6Fqa6HjUh",DrBaidyanathGh1,Sat Jul 25 08:22:18 +0000 2026,9,4,en
2080931299863547949,"Govt supports plea seeking NIA probe into CJP protest, Delhi High Court refuses to entertain it https://t.co/WNRM6syu9E",cornucopiamedia,Sat Jul 25 08:20:58 +0000 2026,0,0,en
2080931088126636430,"@AP Thank you world for showing the real picture of India.  Mainstream media is sold out (to Moti) or spineless. We common people now depend on you and social media. Keep supporting the #CJP protest at #JantarMantar, New Delhi and across #India #World🙏",spiritneeraj,Sat Jul 25 08:20:07 +0000 2026,3,0,en
2080931024255766782,"CJP Protest at Jantar Mantar 

SG Tushar Mehta Defends NEET Protest Surveillance Before Delhi High Court; Says Videography Essential For Law And Order

https://t.co/n3XEgb1gZ9",tisaiyan,Sat Jul 25 08:19:52 +0000 2026,0,0,en
2080930948246544890,"Delhi liquor shops to close by 8 pm over weekend amid CJP protest at Jantar Mantar

https://t.co/XTFsBRwwnQ",htTweets,Sat Jul 25 08:19:34 +0000 2026,1,0,en
2080930807359926666,"LIVE: Delhi Police Press Meet On CJP Protest At Jantar Mantar | V6 News
https://t.co/dbR7yqx5x8",V6News,Sat Jul 25 08:19:00 +0000 2026,0,0,en
2080930677831389567,"LIVE: Delhi Police Press Meet On CJP Protest At Jantar Mantar | V6 News
https://t.co/ieivWW5OVF",v6velugu,Sat Jul 25 08:18:30 +0000 2026,0,0,en
2080930562320282085,"🚨 #NewsAlert | Delhi Police held a press conference regarding the ongoing Cockroach Janata Party (CJP) protest.

📌 DCP Central Rohit Rajbir Singh said, ""For the past several weeks, the Cockroach Janata Party (CJP) protest has been underway at Jantar Mantar. Information spreads https://t.co/fRezl4X5U8",uniindianews,Sat Jul 25 08:18:02 +0000 2026,0,0,en
2080929916799918290,"🚨 Wait... WHAT?

Delhi Police says its Face Recognition System (FRS) has identified 215 wanted criminals at the so-called student protest at Jantar Mantar. It also says 2,000+ people are under the scanner over the violence and unrest.

Many of them already have criminal cases",ikaransharma27,Sat Jul 25 08:15:28 +0000 2026,8,3,en
2080929430135001180,"This should be a lesson for Modi that he is not persecuting these roaches enough. There should be concentration camps for mullis, sterilization camps for mullahs. Uyghur treatment should be given. @PMOIndia @HMOIndia @narendramodi @AmitShah #cjp_पार्टी #cjp #protest #neet #delhi",Purandar69,Sat Jul 25 08:13:32 +0000 2026,3,3,en
